384;28;GİRESUN;Gaziantep;Giresun Vergi Dairesi Müdürlüğü
385;28;GİRESUN;Bulancak;Bulancak Vergi Dairesi Müdürlüğü
386;28;GİRESUN;Alucra;Alucra Malmüdürlüğü
387;28;GİRESUN;Dereli;Dereli Malmüdürlüğü
388;28;GİRESUN;Espiye;Espiye Malmüdürlüğü
389;28;GİRESUN;Eynesil;Eynesil Malmüdürlüğü
390;28;GİRESUN;Görele;Görele Malmüdürlüğü
391;28;GİRESUN;Keşap;Keşap Malmüdürlüğü
392;28;GİRESUN;Şebinkarahisar;Şebinkarahisar Malmüdürlüğü
393;28;GİRESUN;Tirebolu;Tirebolu Malmüdürlüğü
394;28;GİRESUN;Piraziz;Piraziz Malmüdürlüğü
395;28;GİRESUN;Yağlıdere;Yağlıdere Malmüdürlüğü
396;28;GİRESUN;Çanakçı;Çanakçı Malmüdürlüğü
397;28;GİRESUN;Güce;Güce Malmüdürlüğü
398;28;GİRESUN;Çamoluk;Çamoluk Malmüdürlüğü
399;28;GİRESUN;Doğankent;Doğankent Malmüdürlüğü
400;29;Gümüşhane;Gümüşhane;Gümüşhane Vergi Dairesi Müdürlüğü
401;29;Gümüşhane;Kelkit;Kelkit Malmüdürlüğü
402;29;Gümüşhane;Şiran;Şiran Malmüdürlüğü
403;29;Gümüşhane;Torul;Torul Malmüdürlüğü
404;29;Gümüşhane;Köse;Köse Malmüdürlüğü
405;29;Gümüşhane;Kürtün;Kürtün Malmüdürlüğü
406;30;HAKKARİ;Hakkari;Hakkari Vergi Dairesi Müdürlüğü
407;30;HAKKARİ;Yüksekova;Yüksekova Vergi Dairesi Müdürlüğü
408;30;HAKKARİ;Çukurca;Çukurca Malmüdürlüğü
409;30;HAKKARİ;Şemdinli;Şemdinli Malmüdürlüğü
410;31;HATAY;Antakya;23 Temmuz Vergi Dairesi Müdürlüğü
411;31;HATAY;Antakya;Antakya Vergi Dairesi Müdürlüğü
412;31;HATAY;Antakya;Şükrükanatlı Vergi Dairesi Müdürlüğü
413;31;HATAY;İskenderun;Sahil Vergi Dairesi Müdürlüğü
414;31;HATAY;İskenderun;Akdeniz Vergi Dairesi Müdürlüğü
415;31;HATAY;İskenderun;Asım Gündüz Vergi Dairesi Müdürlüğü
416;31;HATAY;Dörtyol;Dörtyol Vergi Dairesi Müdürlüğü
417;31;HATAY;Kırıkhan;Kırıkhan Vergi Dairesi Müdürlüğü
418;31;HATAY;Reyhanlı;Reyhanlı Vergi Dairesi Müdürlüğü
419;31;HATAY;Samandağ;Samandağ Vergi Dairesi Müdürlüğü
420;31;HATAY;Altınözü;Altınözü Malmüdürlüğü
421;31;HATAY;Hassa;Hassa Malmüdürlüğü
422;31;HATAY;Yayladağı;Yayladağı Malmüdürlüğü
423;31;HATAY;Erzin;Erzin Malmüdürlüğü
424;31;HATAY;Belen;Belen Malmüdürlüğü
425;31;HATAY;Kumlu;Kumlu Malmüdürlüğü
426;32;ISPARTA;Isparta;Davraz Vergi Dairesi Müdürlüğü
427;32;ISPARTA;Isparta;Kaymakkapı Vergi Dairesi Müdürlüğü
428;32;ISPARTA;Eğirdir;Eğirdir Vergi Dairesi Müdürlüğü
429;32;ISPARTA;Yalvaç;Yalvaç Vergi Dairesi Müdürlüğü
430;32;ISPARTA;Atabey;Atabey Malmüdürlüğü
431;32;ISPARTA;Gelendost;Gelendost Malmüdürlüğü
432;32;ISPARTA;Keçiborlu;Keçiborlu Malmüdürlüğü
433;32;ISPARTA;Senirkent;Senirkent Malmüdürlüğü
434;32;ISPARTA;Sütçüler;Sütçüler Malmüdürlüğü
435;32;ISPARTA;Ş.karaağaç;Şarkikaraağaç Malmüdürlüğü
436;32;ISPARTA;Uluborlu;Uluborlu Malmüdürlüğü
437;32;ISPARTA;Aksu;Aksu Malmüdürlüğü
438;32;ISPARTA;Gönen;Gönen Malmüdürlüğü
439;32;ISPARTA;Yenişarbademli;Yenişarbademli Malmüdürlüğü
440;33;MERSİN;Akdeniz;İstiklâl Vergi Dairesi Müdürlüğü
441;33;MERSİN;Akdeniz;Uray Vergi Dairesi Müdürlüğü
442;33;MERSİN;Akdeniz;Liman Vergi Dairesi Müdürlüğü
443;33;MERSİN;Akdeniz;Toros Vergi Dairesi Müdürlüğü
444;33;MERSİN;Erdemli;Erdemli Vergi Dairesi Müdürlüğü
445;33;MERSİN;Silifke;Silifke Vergi Dairesi Müdürlüğü
446;33;MERSİN;Anamur;Anamur Vergi Dairesi Müdürlüğü
447;33;MERSİN;Tarsus;Kızılmurat Vergi Dairesi Müdürlüğü
448;33;MERSİN;Tarsus;Şehitkerim Vergi Dairesi Müdürlüğü
449;33;MERSİN;Gülnar;Gülnar Malmüdürlüğü
450;33;MERSİN;Mut;Mut Malmüdürlüğü
451;33;MERSİN;Aydıncık;Aydıncık Malmüdürlüğü
452;33;MERSİN;Bozyazı;Bozyazı Malmüdürlüğü
453;33;MERSİN;Çamlıyayla;Çamlıyayla Malmüdürlüğü
454;34;İSTANBUL;Fatih;Boğaziçi Kurumlar Vergi Dairesi Müdürlüğü
455;34;İSTANBUL;Fatih;Marmara Kurumlar Vergi Dairesi Müdürlüğü
456;34;İSTANBUL;Fatih;Ulaştırma Vergi Dairesi Müdürlüğü
457;34;İSTANBUL;Fatih;Beyoğlu Vergi Dairesi Müdürlüğü
458;34;İSTANBUL;Fatih;NuruOsmaniye Vergi Dairesi Müdürlüğü
459;34;İSTANBUL;Fatih;Halkalı Vergi Dairesi Müdürlüğü
460;34;İSTANBUL;Fatih;Dış Ticaret Vergi Dairesi Müdürlüğü
461;34;İSTANBUL;Fatih;Anadolu Kurumlar Vergi Dairesi Müdürlüğü
462;34;İSTANBUL;Fatih;Davutpaşa Vergi Dairesi Müdürlüğü
463;34;İSTANBUL;Fatih;Esenler Vergi Dairesi Müdürlüğü
464;34;İSTANBUL;Fatih;Fatih Vergi Dairesi Müdürlüğü
465;34;İSTANBUL;Fatih;Küçükköy Vergi Dairesi Müdürlüğü
466;34;İSTANBUL;Fatih;Laleli Vergi Dairesi Müdürlüğü
467;34;İSTANBUL;Fatih;Merter Vergi Dairesi Müdürlüğü
468;34;İSTANBUL;Fatih;Mevlanakapı Vergi Dairesi Müdürlüğü
469;34;İSTANBUL;Fatih;Rami Vergi Dairesi Müdürlüğü
470;34;İSTANBUL;Fatih;Sultanbeyli Vergi Dairesi Müdürlüğü
471;34;İSTANBUL;Fatih;Süleymaniye Vergi Dairesi Müdürlüğü
472;34;İSTANBUL;Fatih;Tuzla Vergi Dairesi Müdürlüğü
473;34;İSTANBUL;Fatih;Kozyatağı Vergi Dairesi Müdürlüğü
474;34;İSTANBUL;Fatih;Maslak Vergi Dairesi Müdürlüğü
475;34;İSTANBUL;Fatih;Zincirlikuyu Vergi Dairesi Müdürlüğü
476;34;İSTANBUL;Fatih;İkitelli Vergi Dairesi Müdürlüğü
477;34;İSTANBUL;Fatih;Çapa Vergi Dairesi Müdürlüğü
478;34;İSTANBUL;Fatih;Beşiktaş Vergi Dairesi Müdürlüğü
479;34;İSTANBUL;Fatih;Ümraniye Vergi Dairesi Müdürlüğü
480;34;İSTANBUL;Fatih;Yeditepe Veraset ve Harçlar Vergi Dairesi Mü
481;34;İSTANBUL;Fatih;Kasımpaşa Vergi Dairesi Müdürlüğü
482;34;İSTANBUL;Fatih;Erenköy Vergi Dairesi Müdürlüğü
483;34;İSTANBUL;Fatih;Hisar Veraset ve Harçlar Vergi Dairesi Müdür
484;34;İSTANBUL;Fatih;Tuna Vergi Dairesi Müdürlüğü
485;34;İSTANBUL;Fatih;Rıhtım Veraset ve Harçlar Vergi Dairesi Müdü
486;34;İSTANBUL;Fatih;Güngören Vergi Dairesi Müdürlüğü
487;34;İSTANBUL;Fatih;Kocasinan Vergi Dairesi Müdürlüğü
488;34;İSTANBUL;Fatih;Güneşli Vergi Dairesi Müdürlüğü
489;34;İSTANBUL;Fatih;Küçükyalı Vergi Dairesi Müdürlüğü
490;34;İSTANBUL;Fatih;Pendik Vergi Dairesi Müdürlüğü
491;34;İSTANBUL;Fatih;Bayrampaşa Vergi Dairesi Müdürlüğü
492;34;İSTANBUL;Fatih;Beyazıt Vergi Dairesi Müdürlüğü
493;34;İSTANBUL;Fatih;Galata Vergi Dairesi Müdürlüğü
494;34;İSTANBUL;Fatih;Gaziosmanpaşa Vergi Dairesi Müdürlüğü
495;34;İSTANBUL;Fatih;Göztepe Vergi Dairesi Müdürlüğü
496;34;İSTANBUL;Fatih;Hocapaşa Vergi Dairesi Müdürlüğü
497;34;İSTANBUL;Fatih;Kadıköy Vergi Dairesi Müdürlüğü
498;34;İSTANBUL;Fatih;Kocamustafapaşa Vergi Dairesi Müdürlüğü
499;34;İSTANBUL;Fatih;Mecidiyeköy Vergi Dairesi Müdürlüğü
500;34;İSTANBUL;Fatih;Mercan Vergi Dairesi Müdürlüğü
501;34;İSTANBUL;Fatih;Şişli Vergi Dairesi Müdürlüğü
502;34;İSTANBUL;Fatih;Üsküdar Vergi Dairesi Müdürlüğü
503;34;İSTANBUL;Fatih;Kağıthane Vergi Dairesi Müdürlüğü
504;34;İSTANBUL;Fatih;Zeytinburnu Vergi Dairesi Müdürlüğü
505;34;İSTANBUL;Fatih;Beykoz Vergi Dairesi Müdürlüğü
506;34;İSTANBUL;Fatih;Sarıyer Vergi Dairesi Müdürlüğü
507;34;İSTANBUL;Fatih;Bakırköy Vergi Dairesi Müdürlüğü
508;34;İSTANBUL;Fatih;Kartal Vergi Dairesi Müdürlüğü
509;34;İSTANBUL;Fatih;Sultanahmet Vergi Dairesi Müdürlüğü
510;34;İSTANBUL;Fatih;Nakil Vasıtaları Vergi Dairesi Müdürlüğü
511;34;İSTANBUL;Fatih;Sarıgazi Vergi Dairesi Müdürlüğü
512;34;İSTANBUL;Fatih;Atışalanı Vergi Dairesi Müdürlüğü
513;34;İSTANBUL;Fatih;Yakacık Vergi Dairesi Müdürlüğü
514;34;İSTANBUL;Fatih;Yenibosna Vergi Dairesi Müdürlüğü
515;34;İSTANBUL;Fatih;Avcılar Vergi Dairesi Müdürlüğü
516;34;İSTANBUL;Fatih;Küçükçekmece Vergi Dairesi Müdürlüğü
517;34;İSTANBUL;Fatih;Beylikdüzü Vergi Dairesi Müdürlüğü
518;34;İSTANBUL;Fatih;Çatalca Vergi Dairesi Müdürlüğü
519;34;İSTANBUL;Fatih;Adalar Vergi Dairesi Müdürlüğü
520;34;İSTANBUL;Fatih;Silivri Vergi Dairesi Müdürlüğü
521;34;İSTANBUL;Fatih;Büyükçekmece Vergi Dairesi Müdürlüğü
522;34;İSTANBUL;Fatih;Şile Vergi Dairesi Müdürlüğü
523;35;İZMİR;Bornova;Bornova Vergi Dairesi Müdürlüğü
524;35;İZMİR;Bornova;Çakabey Vergi Dairesi Müdürlüğü
525;35;İZMİR;Bornova;Kordon Vergi Dairesi Müdürlüğü
526;35;İZMİR;Bornova;Hasan Tahsin Vergi Dairesi Müdürlüğü
527;35;İZMİR;Bornova;9 Eylül Vergi Dairesi Müdürlüğü
528;35;İZMİR;Bornova;Yamanlar Vergi Dairesi Müdürlüğü
529;35;İZMİR;Bornova;Basmane Vergi Dairesi Müdürlüğü
530;35;İZMİR;Bornova;Karşıyaka Vergi Dairesi Müdürlüğü
531;35;İZMİR;Bornova;Kemeraltı Vergi Dairesi Müdürlüğü
532;35;İZMİR;Bornova;Konak Vergi Dairesi Müdürlüğü
533;35;İZMİR;Bornova;Şirinyer Vergi Dairesi Müdürlüğü
534;35;İZMİR;Bornova;Kadifekale Vergi Dairesi Müdürlüğü
535;35;İZMİR;Bornova;Taşıtlar Vergi Dairesi Müdürlüğü
536;35;İZMİR;Bornova;Belkahve Vergi Dairesi Müdürlüğü
537;35;İZMİR;Bornova;Balçova Vergi Dairesi Müdürlüğü
538;35;İZMİR;Bornova;Gaziemir Vergi Dairesi Müdürlüğü
539;35;İZMİR;Bornova;Ege Vergi Dairesi Müdürlüğü
540;35;İZMİR;Bornova;Çiğli Vergi Dairesi Müdürlüğü
541;35;İZMİR;Bayındır;Bayındır Vergi Dairesi Müdürlüğü
542;35;İZMİR;Bergama;Bergama Vergi Dairesi Müdürlüğü
543;35;İZMİR;Menemen;Menemen Vergi Dairesi Müdürlüğü
544;35;İZMİR;Ödemiş;Ödemiş Vergi Dairesi Müdürlüğü
545;35;İZMİR;Tire;Tire Vergi Dairesi Müdürlüğü
546;35;İZMİR;Torbalı;Torbalı Vergi Dairesi Müdürlüğü
547;35;İZMİR;Kemalpaşa;Kemalpaşa Vergi Dairesi Müdürlüğü
548;35;İZMİR;Urla;Urla Vergi Dairesi Müdürlüğü
549;35;İZMİR;Selçuk;Selçuk Vergi Dairesi Müdürlüğü
550;35;İZMİR;Kınık;Kınık Vergi Dairesi Müdürlüğü
551;35;İZMİR;Kiraz;Kiraz Vergi Dairesi Müdürlüğü
552;35;İZMİR;Çeşme;Çeşme Vergi Dairesi Müdürlüğü
553;35;İZMİR;Aliağa;Aliağa Vergi Dairesi Müdürlüğü
554;35;İZMİR;Menderes;Menderes Vergi Dairesi Müdürlüğü
555;35;İZMİR;Dikili;Dikili Malmüdürlüğü
556;35;İZMİR;Foça;Foça Malmüdürlüğü
557;35;İZMİR;Karaburun;Karaburun Malmüdürlüğü
558;35;İZMİR;Seferihisar;Seferihisar Malmüdürlüğü
559;35;İZMİR;Beydağ;Beydağ Malmüdürlüğü
560;36;KARS;Kars;Kars Vergi Dairesi Müdürlüğü
561;36;KARS;Arpaçay;Arpaçay Malmüdürlüğü
562;36;KARS;Digor;Digor Malmüdürlüğü
563;36;KARS;Kağızman;Kağızman Malmüdürlüğü
564;36;KARS;Sarıkamış;Sarıkamış Malmüdürlüğü
565;36;KARS;Selim;Selim Malmüdürlüğü
566;36;KARS;Susuz;Susuz Malmüdürlüğü
567;36;KARS;Akyaka;Akyaka Malmüdürlüğü
568;37;KASTAMONU;Kastamonu;Kastamonu Vergi Dairesi Müdürlüğü
569;37;KASTAMONU;Tosya;Tosya Vergi Dairesi Müdürlüğü
570;37;KASTAMONU;Taşköprü;Taşköprü Vergi Dairesi Müdürlüğü
571;37;KASTAMONU;Araç;Araç Malmüdürlüğü
572;37;KASTAMONU;Azdavay;Azdavay Malmüdürlüğü
573;37;KASTAMONU;Bozkurt;Bozkurt Malmüdürlüğü
574;37;KASTAMONU;Cide;Cide Malmüdürlüğü
575;37;KASTAMONU;Çatalzeytin;Çatalzeytin Malmüdürlüğü
576;37;KASTAMONU;Daday;Daday Malmüdürlüğü
577;37;KASTAMONU;Devrekani;Devrekani Malmüdürlüğü
578;37;KASTAMONU;İnebolu;İnebolu Malmüdürlüğü
579;37;KASTAMONU;Küre;Küre Malmüdürlüğü
580;37;KASTAMONU;Abana;Abana Malmüdürlüğü
581;37;KASTAMONU;İhsangazi;İhsangazi Malmüdürlüğü
582;37;KASTAMONU;Pınarbaşı;Pınarbaşı Malmüdürlüğü
583;37;KASTAMONU;Şenpazar;Şenpazar Malmüdürlüğü
584;37;KASTAMONU;Ağlı;Ağlı Malmüdürlüğü
585;37;KASTAMONU;Doğanyurt;Doğanyurt Malmüdürlüğü
586;37;KASTAMONU;Hanönü;Hanönü Malmüdürlüğü
587;37;KASTAMONU;Seydiler;Seydiler Malmüdürlüğü
588;38;KAYSERİ;Kayseri;Mimar Sinan Vergi Dairesi Müdürlüğü
589;38;KAYSERİ;Kayseri;Erciyes Vergi Dairesi Müdürlüğü
590;38;KAYSERİ;Kayseri;Kaleönü Vergi Dairesi Müdürlüğü
591;38;KAYSERİ;Kayseri;Gevher Nesibe Vergi Dairesi Müdürlüğü
592;38;KAYSERİ;Develi;Develi Vergi Dairesi Müdürlüğü
593;38;KAYSERİ;Pınarbaşı;Pınarbaşı Vergi Dairesi Müdürlüğü
594;38;KAYSERİ;Bünyan;Bünyan Vergi Dairesi Müdürlüğü
595;38;KAYSERİ;Felahiye;Felahiye Malmüdürlüğü
596;38;KAYSERİ;İncesu;İncesu Malmüdürlüğü
597;38;KAYSERİ;Sarıoğlan;Sarıoğlan Malmüdürlüğü
598;38;KAYSERİ;Sarız;Sarız Malmüdürlüğü
599;38;KAYSERİ;Tomarza;Tomarza Malmüdürlüğü
600;38;KAYSERİ;Yahyalı;Yahyalı Malmüdürlüğü
601;38;KAYSERİ;Yeşilhisar;Yeşilhisar Malmüdürlüğü
602;38;KAYSERİ;Akkışla;Akkışla Malmüdürlüğü
603;38;KAYSERİ;Kayseri;Hacılar Malmüdürlüğü
604;38;KAYSERİ;Özvatan;Özvatan Malmüdürlüğü
605;39;KIRKLARELİ;Kırklareli;Kırklareli Vergi Dairesi Müdürlüğü
606;39;KIRKLARELİ;Lüleburgaz;Lüleburgaz Vergi Dairesi Müdürlüğü
607;39;KIRKLARELİ;Babaeski;Babaeski Vergi Dairesi Müdürlüğü
608;39;KIRKLARELİ;Demirköy;Demirköy Malmüdürlüğü
609;39;KIRKLARELİ;Kofçaz;Kofçaz Malmüdürlüğü
610;39;KIRKLARELİ;PehliVanköy;PehliVanköy Malmüdürlüğü
611;39;KIRKLARELİ;Pınarhisar;Pınarhisar Malmüdürlüğü
612;39;KIRKLARELİ;Vize;Vize Malmüdürlüğü
613;40;KIRŞEHİR;Kırşehir;Kırşehir Vergi Dairesi Müdürlüğü
614;40;KIRŞEHİR;Kaman;Kaman Vergi Dairesi Müdürlüğü
615;40;KIRŞEHİR;Çiçekdağı;Çiçekdağı Malmüdürlüğü
616;40;KIRŞEHİR;Mucur;Mucur Malmüdürlüğü
617;40;KIRŞEHİR;Akpınar;Akpınar Malmüdürlüğü
618;40;KIRŞEHİR;Akçakent;Akçakent Malmüdürlüğü
619;40;KIRŞEHİR;Boztepe;Boztepe Malmüdürlüğü
620;41;KOCAELİ;Kocaeli;Tepecik Vergi Dairesi Müdürlüğü
621;41;KOCAELİ;Kocaeli;Alemdar Vergi Dairesi Müdürlüğü
622;41;KOCAELİ;Kocaeli;Acısu Vergi Dairesi Müdürlüğü
623;41;KOCAELİ;Kocaeli;Uluçınar Vergi Dairesi Müdürlüğü
624;41;KOCAELİ;Kocaeli;İlyasbey Vergi Dairesi Müdürlüğü
625;41;KOCAELİ;Kocaeli;Gölcük Vergi Dairesi Müdürlüğü
626;41;KOCAELİ;Kocaeli;Karamürsel Vergi Dairesi Müdürlüğü
627;41;KOCAELİ;Kocaeli;Körfez Vergi Dairesi Müdürlüğü
628;41;KOCAELİ;Kocaeli;Derince Vergi Dairesi Müdürlüğü
629;41;KOCAELİ;Kocaeli;Kandıra Malmüdürlüğü
630;42;KONYA;Konya;Selçuk Vergi Dairesi Müdürlüğü
631;42;KONYA;Konya;Mevlana Vergi Dairesi Müdürlüğü
632;42;KONYA;Konya;Meram Vergi Dairesi Müdürlüğü
633;42;KONYA;Konya;Alaaddin Vergi Dairesi Müdürlüğü
634;42;KONYA;Akşehir;Akşehir Vergi Dairesi Müdürlüğü
635;42;KONYA;Ereğli;Ereğli Vergi Dairesi Müdürlüğü
636;42;KONYA;Beyşehir;Beyşehir Vergi Dairesi Müdürlüğü
637;42;KONYA;Cihanbeyli;Cihanbeyli Vergi Dairesi Müdürlüğü
638;42;KONYA;Çumra;Çumra Vergi Dairesi Müdürlüğü
639;42;KONYA;Seydişehir;Seydişehir Vergi Dairesi Müdürlüğü
640;42;KONYA;Ilgın;Ilgın Vergi Dairesi Müdürlüğü
641;42;KONYA;Kulu;Kulu Vergi Dairesi Müdürlüğü
642;42;KONYA;Bozkır;Bozkır Malmüdürlüğü
643;42;KONYA;Doğanhisar;Doğanhisar Malmüdürlüğü
644;42;KONYA;Hadim;Hadim Malmüdürlüğü
645;42;KONYA;Kadınhanı;Kadınhanı Malmüdürlüğü
646;42;KONYA;Karapınar;Karapınar Malmüdürlüğü
647;42;KONYA;Sarayönü;Sarayönü Malmüdürlüğü
648;42;KONYA;Yunak;Yunak Malmüdürlüğü
649;42;KONYA;Akören;Akören Malmüdürlüğü
650;42;KONYA;Altınekin;Altınekin Malmüdürlüğü
651;42;KONYA;Derebucak;Derebucak Malmüdürlüğü
652;42;KONYA;Hüyük;Hüyük Malmüdürlüğü
653;42;KONYA;Taşkent;Taşkent Malmüdürlüğü
654;42;KONYA;Emirgazi;Emirgazi Malmüdürlüğü
655;42;KONYA;Güneysınır;Güneysınır Malmüdürlüğü
656;42;KONYA;Halkapınar;Halkapınar Malmüdürlüğü
657;42;KONYA;Tuzlukçu;Tuzlukçu Malmüdürlüğü
658;42;KONYA;Ahırlı;Ahırlı Malmüdürlüğü
659;42;KONYA;Çeltik;Çeltik Malmüdürlüğü
660;42;KONYA;Derbent;Derbent Malmüdürlüğü
661;42;KONYA;Yalıhüyük;Yalıhüyük Malmüdürlüğü
662;43;KÜTAHYA;Kütahya;30 Ağustos Vergi Dairesi Müdürlüğü
663;43;KÜTAHYA;Kütahya;Çinili Vergi Dairesi Müdürlüğü
664;43;KÜTAHYA;Gediz;Gediz Vergi Dairesi Müdürlüğü
665;43;KÜTAHYA;Simav;Simav Vergi Dairesi Müdürlüğü
666;43;KÜTAHYA;Tavşanlı;Tavşanlı Vergi Dairesi Müdürlüğü
667;43;KÜTAHYA;Emet;Emet Vergi Dairesi Müdürlüğü
668;43;KÜTAHYA;Altıntaş;Altıntaş Malmüdürlüğü
669;43;KÜTAHYA;Domaniç;Domaniç Malmüdürlüğü
670;43;KÜTAHYA;Aslanapa;Aslanapa Malmüdürlüğü
671;43;KÜTAHYA;Dumlupınar;Dumlupınar Malmüdürlüğü
672;43;KÜTAHYA;Hisarcık;Hisarcık Malmüdürlüğü
673;43;KÜTAHYA;Şaphane;Şaphane Malmüdürlüğü
674;43;KÜTAHYA;Çavdarhisar;Çavdarhisar Malmüdürlüğü
675;43;KÜTAHYA;Pazarlar;Pazarlar Malmüdürlüğü
676;44;MALATYA;Malatya;Fırat Vergi Dairesi Müdürlüğü
677;44;MALATYA;Malatya;Beydağı Vergi Dairesi Müdürlüğü
678;44;MALATYA;Akçadağ;Akçadağ Malmüdürlüğü
679;44;MALATYA;Arapgir;Arapgir Malmüdürlüğü
680;44;MALATYA;ArguVan;ArguVan Malmüdürlüğü
681;44;MALATYA;Darende;Darende Malmüdürlüğü
682;44;MALATYA;Doğanşehir;Doğanşehir Malmüdürlüğü
683;44;MALATYA;Hekimhan;Hekimhan Malmüdürlüğü
684;44;MALATYA;Pütürge;Pütürge Malmüdürlüğü
685;44;MALATYA;Yeşilyurt;Yeşilyurt Malmüdürlüğü
686;44;MALATYA;Battalgazi;Battalgazi Malmüdürlüğü
687;44;MALATYA;Doğanyol;Doğanyol Malmüdürlüğü
688;44;MALATYA;Kale;Kale Malmüdürlüğü
689;44;MALATYA;Kuluncak;Kuluncak Malmüdürlüğü
690;44;MALATYA;Yazıhan;Yazıhan Malmüdürlüğü
691;45;MANİSA;Manisa;Alaybey Vergi Dairesi Müdürlüğü
692;45;MANİSA;Manisa;Mesir Vergi Dairesi Müdürlüğü
693;45;MANİSA;Akhisar;Akhisar Vergi Dairesi Müdürlüğü
694;45;MANİSA;Alaşehir;Alaşehir Vergi Dairesi Müdürlüğü
695;45;MANİSA;Demirci;Demirci Vergi Dairesi Müdürlüğü
696;45;MANİSA;Kırkağaç;Kırkağaç Vergi Dairesi Müdürlüğü
697;45;MANİSA;Salihli;Salihli Adil Oral Vergi Dairesi Müdürlüğü
698;45;MANİSA;Sarıgöl;Sarıgöl Vergi Dairesi Müdürlüğü
699;45;MANİSA;Saruhanlı;Saruhanlı Vergi Dairesi Müdürlüğü
700;45;MANİSA;Soma;Soma Vergi Dairesi Müdürlüğü
701;45;MANİSA;Turgutlu;Turgutlu Vergi Dairesi Müdürlüğü
702;45;MANİSA;Gördes;Gördes Vergi Dairesi Müdürlüğü
703;45;MANİSA;Kula;Kula Vergi Dairesi Müdürlüğü
704;45;MANİSA;Selendi;Selendi Malmüdürlüğü
705;45;MANİSA;Ahmetli;Ahmetli Malmüdürlüğü
706;45;MANİSA;Gölmarmara;Gölmarmara Malmüdürlüğü
707;45;MANİSA;Köprübaşı;Köprübaşı Malmüdürlüğü
708;46;KAHRAMANMARAŞ;Aksu;Aslanbey Vergi Dairesi Müdürlüğü
709;46;KAHRAMANMARAŞ;Aksu;Aksu Vergi Dairesi Müdürlüğü
710;46;KAHRAMANMARAŞ;Elbistan;Elbistan Vergi Dairesi Müdürlüğü
711;46;KAHRAMANMARAŞ;Afşin;Afşin Vergi Dairesi Müdürlüğü
712;46;KAHRAMANMARAŞ;Pazarcık;Pazarcık Vergi Dairesi Müdürlüğü
713;46;KAHRAMANMARAŞ;Andırın;Andırın Malmüdürlüğü
714;46;KAHRAMANMARAŞ;Göksun;Göksun Malmüdürlüğü
715;46;KAHRAMANMARAŞ;Türkoğlu;Türkoğlu Malmüdürlüğü
716;46;KAHRAMANMARAŞ;Çağlayancerit;Çağlayancerit Malmüdürlüğü
717;46;KAHRAMANMARAŞ;Ekinözü;Ekinözü Malmüdürlüğü
718;46;KAHRAMANMARAŞ;Nurhak;Nurhak Malmüdürlüğü
719;47;MARDİN;Mardin;Mardin Vergi Dairesi Müdürlüğü
720;47;MARDİN;Kızıltepe;Kızıltepe Vergi Dairesi Müdürlüğü
721;47;MARDİN;Nusaybin;Nusaybin Vergi Dairesi Müdürlüğü
722;47;MARDİN;Derik;Derik Malmüdürlüğü
723;47;MARDİN;Mazıdağı;Mazıdağı Malmüdürlüğü
724;47;MARDİN;Midyat;Midyat Malmüdürlüğü
725;47;MARDİN;Ömerli;Ömerli Malmüdürlüğü
726;47;MARDİN;Savur;Savur Malmüdürlüğü
727;47;MARDİN;Dargeçit;Dargeçit Malmüdürlüğü
728;47;MARDİN;Yeşilli;Yeşilli Malmüdürlüğü
729;48;MUĞLA;Muğla;Muğla Vergi Dairesi Müdürlüğü
730;48;MUĞLA;Bodrum;Bodrum Vergi Dairesi Müdürlüğü
731;48;MUĞLA;Fethiye;Fethiye Vergi Dairesi Müdürlüğü
732;48;MUĞLA;Köyceğiz;Köyceğiz Vergi Dairesi Müdürlüğü
733;48;MUĞLA;Milas;Milas Vergi Dairesi Müdürlüğü
734;48;MUĞLA;Marmaris;Marmaris Vergi Dairesi Müdürlüğü
735;48;MUĞLA;Yatağan;Yatağan Vergi Dairesi Müdürlüğü
736;48;MUĞLA;Datça;Datça Malmüdürlüğü
737;48;MUĞLA;Ula;Ula Malmüdürlüğü
738;48;MUĞLA;Dalaman;Dalaman Malmüdürlüğü
739;48;MUĞLA;Ortaca;Ortaca Malmüdürlüğü
740;48;MUĞLA;Kavaklıdere;Kavaklıdere Malmüdürlüğü
741;49;MUŞ;Muş;Muş Vergi Dairesi Müdürlüğü
742;49;MUŞ;Bulanık;Bulanık Malmüdürlüğü
743;49;MUŞ;Malazgirt;Malazgirt Malmüdürlüğü
744;49;MUŞ;Varto;Varto Malmüdürlüğü
745;49;MUŞ;Hasköy;Hasköy Malmüdürlüğü
746;49;MUŞ;Korkut;Korkut Malmüdürlüğü
747;50;NEVŞEHİR;Nevşehir;Nevşehir Vergi Dairesi Müdürlüğü
748;50;NEVŞEHİR;AVanos;AVanos Malmüdürlüğü
749;50;NEVŞEHİR;Derinkuyu;Derinkuyu Malmüdürlüğü
750;50;NEVŞEHİR;Gülşehir;Gülşehir Malmüdürlüğü
751;50;NEVŞEHİR;Hacıbektaş;Hacıbektaş Malmüdürlüğü
752;50;NEVŞEHİR;Kozaklı;Kozaklı Malmüdürlüğü
753;50;NEVŞEHİR;Ürgüp;Ürgüp Malmüdürlüğü
754;50;NEVŞEHİR;Acıgöl;Acıgöl Malmüdürlüğü
755;51;NİĞDE;Niğde;Niğde Vergi Dairesi Müdürlüğü
756;51;NİĞDE;Bor;Bor Vergi Dairesi Müdürlüğü
